age,height,weight,size,sex
11.0,0.0,180.0,5,Male
47.0,184.0,75.0,5,Male
104.0,32.0,30.0,7,Female
32.0,8.0,330.0,3,Female
52.0,40.0,180.0,4,Male
5.0,112.0,165.0,7,Female
195.0,24.0,150.0,7,Male
97.0,24.0,30.0,4,Female
77.0,136.0,30.0,4,Female
19.0,24.0,45.0,3,Male
139.0,56.0,30.0,4,Male
33.0,88.0,90.0,1,Female
59.0,16.0,75.0,2,Female
273.0,48.0,195.0,2,Female
35.0,48.0,75.0,2,Female
163.0,104.0,75.0,3,Male
58.0,40.0,75.0,3,Female
34.0,104.0,45.0,4,Male
32.0,88.0,105.0,3,Female
45.0,104.0,225.0,3,Female
115.0,112.0,45.0,7,Female
5.0,48.0,225.0,2,Female
40.0,56.0,135.0,4,Female
71.0,128.0,165.0,3,Male
19.0,56.0,75.0,3,Male
22.0,48.0,150.0,2,Male
75.0,48.0,75.0,2,Male
65.0,72.0,90.0,4,Female
20.0,24.0,150.0,3,Male
72.0,40.0,45.0,4,Female
76.0,128.0,210.0,1,Male
287.0,16.0,105.0,1,Male
71.0,120.0,150.0,7,Male
16.0,0.0,105.0,7,Female
22.0,48.0,0.0,2,Male
35.0,32.0,120.0,5,Female
121.0,24.0,90.0,4,Female
62.0,80.0,195.0,2,Female
59.0,32.0,15.0,5,Female
33.0,104.0,0.0,3,Female
84.0,56.0,210.0,4,Female
163.0,24.0,60.0,3,Male
45.0,112.0,75.0,2,Female
32.0,200.0,330.0,3,Female
20.0,24.0,75.0,3,Female
49.0,80.0,75.0,2,Female
72.0,160.0,165.0,3,Female
169.0,112.0,0.0,2,Male
1.0,120.0,15.0,5,Female
37.0,0.0,75.0,5,Female
19.0,48.0,0.0,2,Male
35.0,48.0,0.0,2,Female
62.0,16.0,30.0,2,Female
71.0,32.0,60.0,5,Female
11.0,64.0,75.0,5,Male
6.0,24.0,0.0,3,Male
102.0,16.0,255.0,2,Female
20.0,24.0,105.0,3,Female
27.0,32.0,180.0,7,Female
77.0,72.0,135.0,4,Male
143.0,64.0,60.0,5,Male
75.0,80.0,150.0,2,Female
52.0,24.0,30.0,4,Male
47.0,72.0,105.0,4,Female
49.0,144.0,225.0,2,Male
71.0,40.0,105.0,3,Male
35.0,80.0,120.0,2,Male
49.0,16.0,330.0,2,Male
58.0,8.0,75.0,3,Male
8.0,80.0,0.0,2,Female
62.0,48.0,75.0,2,Male
22.0,48.0,195.0,2,Male
84.0,8.0,75.0,3,Female
5.0,80.0,150.0,2,Male
22.0,40.0,30.0,4,Male
8.0,16.0,75.0,2,Male
3.0,168.0,60.0,4,Female
51.0,144.0,255.0,7,Female
90.0,8.0,210.0,4,Male
111.0,88.0,60.0,3,Male
73.0,88.0,180.0,7,Female
123.0,56.0,60.0,3,Female
217.0,88.0,75.0,7,Male
161.0,32.0,15.0,7,Male
65.0,8.0,45.0,4,Female
65.0,72.0,30.0,4,Female
27.0,88.0,105.0,7,Female
22.0,16.0,195.0,2,Female
102.0,24.0,45.0,4,Male
133.0,152.0,75.0,5,Female
5.0,160.0,300.0,1,Female
35.0,48.0,45.0,2,Male
40.0,88.0,30.0,7,Male
16.0,32.0,45.0,7,Female
22.0,48.0,150.0,2,Female
86.0,16.0,0.0,2,Female
93.0,24.0,180.0,7,Male
60.0,64.0,45.0,7,Male
61.0,120.0,120.0,5,Male
49.0,64.0,120.0,7,Male
22.0,56.0,45.0,4,Female
7.0,40.0,0.0,3,Male
111.0,24.0,0.0,3,Male
115.0,64.0,60.0,7,Male
22.0,144.0,75.0,2,Female
89.0,144.0,225.0,2,Male
19.0,56.0,60.0,1,Male
7.0,24.0,105.0,3,Female
47.0,40.0,120.0,4,Female
59.0,200.0,255.0,3,Male
40.0,64.0,135.0,7,Female
84.0,56.0,180.0,3,Female
58.0,40.0,75.0,3,Female
84.0,24.0,45.0,4,Female
82.0,56.0,330.0,7,Female
52.0,56.0,135.0,4,Male
3.0,168.0,60.0,4,Male
20.0,72.0,75.0,3,Female
49.0,16.0,75.0,2,Male
71.0,8.0,105.0,3,Female
58.0,72.0,165.0,3,Male
93.0,64.0,270.0,7,Female
40.0,104.0,0.0,4,Male
83.0,0.0,105.0,5,Male
85.0,32.0,75.0,5,Female
5.0,88.0,105.0,7,Male
45.0,104.0,180.0,3,Male
35.0,48.0,75.0,2,Female
40.0,8.0,15.0,4,Female
107.0,16.0,60.0,1,Female
123.0,8.0,105.0,3,Female
22.0,16.0,195.0,2,Female
61.0,32.0,120.0,5,Male
22.0,48.0,45.0,2,Female
150.0,168.0,75.0,3,Female
112.0,80.0,75.0,2,Female
71.0,56.0,75.0,3,Male
97.0,24.0,45.0,4,Female
22.0,120.0,165.0,4,Male
65.0,16.0,105.0,1,Female
82.0,32.0,75.0,7,Male
52.0,8.0,90.0,4,Female
86.0,48.0,0.0,2,Female
19.0,24.0,105.0,3,Male
23.0,56.0,90.0,1,Female
45.0,24.0,165.0,3,Male
45.0,16.0,75.0,2,Female
129.0,16.0,45.0,2,Male
19.0,104.0,225.0,3,Male
149.0,8.0,150.0,3,Male
184.0,32.0,150.0,7,Male
15.0,72.0,0.0,4,Male
11.0,64.0,60.0,5,Female
84.0,40.0,240.0,4,Male
107.0,32.0,15.0,5,Male
49.0,144.0,180.0,7,Female
19.0,48.0,0.0,2,Male
77.0,24.0,135.0,4,Male
139.0,88.0,105.0,7,Male
33.0,16.0,90.0,1,Male
22.0,64.0,45.0,5,Male
45.0,24.0,165.0,3,Male
83.0,0.0,15.0,5,Female
72.0,8.0,45.0,4,Male
52.0,88.0,135.0,4,Female
51.0,16.0,60.0,1,Male
35.0,16.0,255.0,2,Male
49.0,16.0,150.0,2,Male
76.0,88.0,135.0,1,Male
71.0,128.0,0.0,3,Female
72.0,24.0,135.0,4,Female
47.0,0.0,315.0,5,Female
175.0,56.0,105.0,3,Male
48.0,128.0,210.0,1,Female
45.0,80.0,150.0,2,Male
33.0,8.0,75.0,3,Male
280.0,104.0,225.0,3,Male
99.0,48.0,330.0,2,Male
71.0,32.0,120.0,7,Male
181.0,32.0,120.0,5,Female
150.0,56.0,120.0,7,Female
104.0,56.0,60.0,7,Male
85.0,8.0,75.0,3,Female
32.0,72.0,165.0,3,Female
71.0,32.0,120.0,5,Female
7.0,104.0,0.0,3,Male
119.0,64.0,240.0,5,Male
95.0,96.0,405.0,5,Female
22.0,48.0,45.0,2,Female
38.0,56.0,30.0,7,Male
97.0,40.0,105.0,3,Female
28.0,0.0,45.0,7,Female
22.0,128.0,75.0,3,Female
77.0,56.0,90.0,4,Male
82.0,24.0,180.0,7,Male
1.0,64.0,90.0,5,Male
98.0,88.0,0.0,3,Male
189.0,160.0,165.0,3,Male
35.0,16.0,75.0,2,Female
106.0,0.0,90.0,7,Male
33.0,56.0,0.0,3,Female
8.0,48.0,225.0,2,Male
10.0,192.0,30.0,4,Male
9.0,56.0,210.0,1,Female
75.0,48.0,0.0,2,Female
71.0,96.0,60.0,5,Female
6.0,56.0,90.0,7,Female
102.0,112.0,0.0,2,Female
38.0,0.0,75.0,7,Male
37.0,128.0,60.0,1,Female
98.0,56.0,150.0,3,Male
47.0,32.0,15.0,5,Female
59.0,24.0,270.0,4,Male
193.0,88.0,45.0,7,Female
5.0,184.0,180.0,2,Female
15.0,24.0,30.0,4,Male
8.0,80.0,75.0,2,Male
45.0,16.0,0.0,2,Female
65.0,88.0,45.0,4,Female
11.0,96.0,90.0,5,Female
35.0,144.0,330.0,2,Male
97.0,0.0,180.0,5,Female
32.0,8.0,0.0,3,Male
49.0,0.0,240.0,5,Male
124.0,200.0,150.0,3,Male
35.0,112.0,0.0,2,Female
32.0,24.0,165.0,3,Female
38.0,200.0,75.0,7,Female
45.0,224.0,135.0,3,Male
16.0,56.0,90.0,7,Male
115.0,8.0,90.0,4,Male
89.0,48.0,0.0,2,Female
215.0,56.0,75.0,3,Female
217.0,32.0,15.0,5,Female
73.0,24.0,90.0,7,Male
5.0,48.0,225.0,2,Female
11.0,32.0,120.0,5,Female
98.0,104.0,255.0,3,Male
143.0,32.0,120.0,5,Female
86.0,112.0,75.0,2,Male
129.0,80.0,0.0,2,Male
51.0,16.0,60.0,1,Male
128.0,176.0,15.0,7,Male
62.0,48.0,0.0,2,Male
19.0,48.0,75.0,2,Male
,32.0,15.0,5,Male
123.0,24.0,330.0,3,Male
169.0,120.0,15.0,5,Male
1.0,96.0,120.0,5,Female
35.0,48.0,255.0,2,Female
176.0,104.0,75.0,3,Male
77.0,56.0,45.0,4,Female
37.0,64.0,210.0,5,Male
121.0,64.0,210.0,5,Male
49.0,56.0,30.0,7,Female
90.0,72.0,120.0,4,Male
79.0,56.0,60.0,1,Male
167.0,0.0,60.0,5,Male
253.0,32.0,120.0,5,Male
188.0,16.0,210.0,1,Female
76.0,88.0,15.0,1,Female
20.0,72.0,150.0,3,Female
60.0,64.0,150.0,7,Female
84.0,104.0,75.0,3,Female
11.0,64.0,120.0,5,Female
72.0,48.0,0.0,2,Female
169.0,64.0,75.0,5,Female
40.0,64.0,315.0,7,Male
175.0,128.0,105.0,3,Male
193.0,0.0,60.0,5,Female
27.0,64.0,90.0,7,Female
16.0,64.0,60.0,7,Male
84.0,56.0,,3,Female
107.0,96.0,60.0,5,Male
37.0,16.0,60.0,1,Male
143.0,80.0,75.0,2,Female
13.0,32.0,150.0,5,Female
23.0,56.0,135.0,1,Female
8.0,80.0,75.0,2,Female
84.0,56.0,105.0,3,Female
22.0,184.0,330.0,2,Female
52.0,56.0,30.0,4,Male
5.0,16.0,150.0,2,Female
19.0,80.0,195.0,2,Female
28.0,88.0,45.0,4,Female
104.0,88.0,135.0,1,Male
19.0,48.0,210.0,2,Male
47.0,0.0,75.0,5,Male
13.0,96.0,75.0,5,Female
6.0,40.0,0.0,3,Male
206.0,64.0,150.0,7,Male
107.0,32.0,180.0,5,Male
25.0,152.0,210.0,5,Female
32.0,80.0,150.0,2,Male
128.0,88.0,30.0,7,Female
38.0,32.0,150.0,7,Male
59.0,64.0,210.0,5,Male
49.0,80.0,195.0,2,Female
35.0,96.0,60.0,5,Male
98.0,24.0,75.0,3,Female
22.0,32.0,150.0,5,Male
62.0,16.0,255.0,2,Male
49.0,24.0,45.0,7,Female
84.0,72.0,75.0,3,Female
75.0,16.0,150.0,2,Male
59.0,32.0,60.0,5,Female
22.0,16.0,75.0,2,Male
38.0,24.0,120.0,7,Female
75.0,48.0,75.0,2,Female
38.0,88.0,180.0,7,Male
7.0,128.0,105.0,3,Female
23.0,120.0,15.0,5,Female
89.0,176.0,255.0,2,Male
27.0,24.0,90.0,7,Male
71.0,32.0,90.0,5,Male
60.0,120.0,0.0,7,Male
273.0,112.0,120.0,2,Male
59.0,96.0,15.0,5,Female
131.0,0.0,45.0,5,Male
93.0,0.0,270.0,7,Female
116.0,16.0,0.0,2,Female
32.0,56.0,105.0,3,Female
150.0,72.0,0.0,3,Female
90.0,16.0,90.0,1,Male
204.0,88.0,105.0,7,Female
1.0,96.0,180.0,5,Male
49.0,24.0,60.0,7,Male
19.0,128.0,105.0,3,Female
35.0,48.0,0.0,2,Female
65.0,56.0,30.0,4,Female
17.0,0.0,120.0,7,Female
59.0,152.0,150.0,5,Male
20.0,40.0,0.0,3,Male
17.0,32.0,30.0,7,Female
51.0,88.0,30.0,7,Female
49.0,48.0,105.0,2,Female
180.0,80.0,300.0,2,Female
40.0,120.0,120.0,7,Female
28.0,8.0,90.0,4,Female
62.0,48.0,0.0,2,Female
171.0,8.0,30.0,4,Female
16.0,24.0,15.0,7,Male
75.0,16.0,0.0,2,Female
23.0,16.0,60.0,1,Male
59.0,56.0,135.0,3,Male
9.0,56.0,60.0,1,Male
93.0,0.0,30.0,7,Male
27.0,176.0,15.0,7,Female
49.0,112.0,150.0,7,Female
89.0,80.0,30.0,2,Female
59.0,24.0,75.0,3,Male
149.0,0.0,75.0,7,Female
102.0,80.0,0.0,2,Female
136.0,128.0,165.0,3,Female
49.0,64.0,120.0,7,Male
189.0,120.0,0.0,4,Female
59.0,72.0,30.0,4,Male
79.0,16.0,105.0,1,Female
45.0,56.0,225.0,3,Male
8.0,16.0,75.0,2,Female
72.0,88.0,135.0,4,Female
228.0,8.0,150.0,3,Female
40.0,24.0,30.0,4,Female
5.0,56.0,120.0,7,Male
19.0,16.0,60.0,1,Female
196.0,80.0,75.0,2,Female
112.0,112.0,75.0,2,Male
22.0,48.0,105.0,2,Female
104.0,32.0,150.0,7,Male
102.0,8.0,180.0,4,Female
8.0,112.0,75.0,2,Female
77.0,144.0,210.0,4,Female
71.0,64.0,15.0,7,Female
49.0,112.0,150.0,2,Female
246.0,72.0,165.0,4,Male
20.0,128.0,105.0,3,Female
65.0,128.0,60.0,1,Female
71.0,88.0,240.0,3,Female
72.0,88.0,135.0,3,Male
28.0,32.0,60.0,7,Female
58.0,56.0,150.0,3,Female
27.0,120.0,60.0,7,Female
60.0,88.0,45.0,7,Female
32.0,72.0,0.0,3,Female
45.0,144.0,75.0,2,Male
253.0,96.0,75.0,5,Male
97.0,8.0,15.0,4,Male
22.0,8.0,135.0,4,Female
28.0,192.0,180.0,4,Female
153.0,112.0,300.0,2,Male
58.0,40.0,0.0,3,Male
17.0,64.0,150.0,7,Female
59.0,96.0,15.0,5,Male
73.0,56.0,60.0,7,Female
17.0,56.0,60.0,7,Male
71.0,24.0,135.0,3,Female
73.0,0.0,105.0,7,Female
136.0,72.0,0.0,3,Male
180.0,48.0,75.0,2,Male
163.0,72.0,0.0,3,Male
23.0,88.0,135.0,1,Female
35.0,16.0,195.0,2,Female
176.0,104.0,225.0,3,Male
37.0,56.0,90.0,1,Female
49.0,80.0,225.0,2,Female
22.0,40.0,75.0,3,Male
49.0,112.0,405.0,2,Male
72.0,104.0,150.0,3,Male
86.0,112.0,195.0,2,Female
45.0,8.0,420.0,3,Male
33.0,88.0,0.0,3,Male
38.0,88.0,120.0,7,Male
59.0,24.0,0.0,3,Male
23.0,0.0,15.0,5,Female
8.0,112.0,0.0,2,Male
82.0,24.0,195.0,7,Male
19.0,184.0,75.0,2,Female
45.0,8.0,0.0,3,Male
5.0,16.0,150.0,2,Male
52.0,56.0,45.0,4,Male
35.0,0.0,210.0,5,Male
7.0,88.0,330.0,3,Male
28.0,56.0,90.0,4,Male
109.0,0.0,75.0,5,Female
65.0,88.0,45.0,4,Female
150.0,40.0,0.0,3,Male
22.0,104.0,0.0,3,Female
73.0,32.0,210.0,5,Female
40.0,88.0,285.0,7,Female
150.0,88.0,120.0,7,Female
16.0,24.0,15.0,7,Female
23.0,32.0,150.0,5,Female
10.0,40.0,75.0,4,Female
1.0,64.0,210.0,5,Male
59.0,96.0,270.0,5,Female
35.0,120.0,120.0,5,Female
13.0,64.0,75.0,5,Female
77.0,176.0,0.0,4,Male
23.0,88.0,255.0,1,Male
71.0,88.0,45.0,7,Male
106.0,56.0,75.0,7,Female
184.0,8.0,135.0,4,Male
45.0,224.0,240.0,3,Female
208.0,8.0,45.0,4,Female
19.0,16.0,135.0,1,Male
110.0,8.0,150.0,3,Female
3.0,120.0,135.0,4,Female
65.0,8.0,90.0,4,Female
85.0,96.0,75.0,5,Female
6.0,40.0,0.0,3,Female
45.0,128.0,240.0,3,Male
22.0,72.0,285.0,3,Male
19.0,48.0,0.0,2,Male
22.0,32.0,105.0,5,Female
58.0,128.0,240.0,3,Male
19.0,40.0,75.0,3,Male
19.0,136.0,75.0,3,Female
84.0,40.0,75.0,3,Female
47.0,40.0,45.0,4,Female
60.0,56.0,30.0,7,Female
19.0,104.0,75.0,3,Male
8.0,48.0,150.0,2,Female
245.0,16.0,210.0,1,Male
35.0,16.0,150.0,2,Male
139.0,136.0,255.0,4,Male
49.0,48.0,195.0,2,Male
59.0,16.0,0.0,2,Female
202.0,8.0,135.0,3,Male
119.0,0.0,105.0,5,Male
17.0,64.0,60.0,7,Male
37.0,32.0,15.0,5,Female
59.0,192.0,240.0,3,Male
20.0,72.0,180.0,3,Male
58.0,104.0,0.0,3,Male
19.0,24.0,135.0,3,Male
71.0,112.0,45.0,7,Female
98.0,40.0,180.0,3,Female
261.0,88.0,0.0,7,Female
102.0,80.0,0.0,2,Male
127.0,40.0,45.0,4,Male
45.0,80.0,75.0,2,Female
77.0,8.0,45.0,4,Male
35.0,64.0,15.0,5,Male
59.0,40.0,180.0,3,Male
84.0,176.0,45.0,7,Female
239.0,0.0,105.0,7,Female
102.0,48.0,405.0,2,Female
115.0,176.0,150.0,7,Female
19.0,224.0,240.0,3,Female
34.0,56.0,45.0,4,Male
115.0,56.0,150.0,7,Male
5.0,16.0,75.0,2,Male
23.0,56.0,135.0,1,Male
267.0,56.0,0.0,3,Male
45.0,48.0,330.0,2,Female
59.0,0.0,75.0,5,Male
10.0,88.0,30.0,4,Male
90.0,56.0,45.0,4,Female
47.0,56.0,45.0,4,Female
93.0,24.0,75.0,7,Male
23.0,56.0,60.0,1,Male
73.0,0.0,210.0,7,Male
35.0,120.0,60.0,5,Female
106.0,88.0,330.0,7,Female
115.0,32.0,75.0,7,Female
28.0,64.0,120.0,7,Female
117.0,88.0,75.0,7,Female
145.0,96.0,60.0,5,Male
97.0,24.0,315.0,4,Female
28.0,8.0,15.0,4,Female
189.0,72.0,180.0,3,Female
19.0,136.0,180.0,3,Female
58.0,40.0,180.0,3,Female
97.0,120.0,120.0,5,Female
23.0,64.0,210.0,5,Male
73.0,0.0,75.0,5,Female
7.0,104.0,75.0,3,Female
11.0,64.0,45.0,5,Male
19.0,104.0,60.0,3,Female
93.0,32.0,30.0,7,Male
97.0,8.0,0.0,3,Female
5.0,16.0,0.0,2,Male
8.0,144.0,75.0,2,Female
62.0,32.0,60.0,7,Male
62.0,144.0,150.0,7,Male
6.0,200.0,45.0,3,Female
8.0,16.0,30.0,2,Male
7.0,8.0,45.0,3,Male
45.0,40.0,225.0,3,Female
77.0,120.0,75.0,4,Female
13.0,32.0,75.0,5,Male
102.0,80.0,75.0,2,Female
95.0,120.0,60.0,5,Male
60.0,56.0,90.0,7,Female
152.0,8.0,90.0,4,Male
62.0,32.0,120.0,7,Female
82.0,88.0,75.0,7,Male
60.0,24.0,195.0,7,Female
32.0,40.0,75.0,3,Male
111.0,40.0,150.0,3,Male
62.0,16.0,90.0,1,Male
28.0,24.0,195.0,7,Female
71.0,88.0,0.0,3,Male
7.0,72.0,150.0,3,Female
45.0,72.0,0.0,3,Male
60.0,64.0,30.0,7,Female
45.0,200.0,225.0,3,Female
136.0,24.0,45.0,3,Female
35.0,80.0,405.0,2,Female
104.0,56.0,150.0,7,Female
150.0,8.0,60.0,3,Male
34.0,88.0,45.0,4,Female
19.0,40.0,150.0,3,Male
23.0,16.0,60.0,1,Male
287.0,56.0,135.0,1,Male
65.0,88.0,105.0,1,Male
19.0,88.0,105.0,3,Female
136.0,104.0,75.0,3,Female
229.0,32.0,15.0,5,Male
131.0,64.0,60.0,5,Male
132.0,56.0,135.0,1,Male
5.0,88.0,150.0,7,Female
112.0,112.0,195.0,2,Female
22.0,144.0,0.0,2,Male
84.0,104.0,75.0,3,Female
90.0,24.0,30.0,4,Female
71.0,96.0,15.0,5,Female
59.0,192.0,180.0,4,Male
47.0,152.0,210.0,5,Female
40.0,8.0,30.0,4,Male
7.0,24.0,75.0,3,Female
72.0,80.0,45.0,2,Female
45.0,176.0,120.0,2,Male
34.0,72.0,180.0,4,Male
115.0,56.0,120.0,7,Male
32.0,72.0,60.0,3,Male
8.0,48.0,75.0,2,Female
8.0,80.0,150.0,2,Male
59.0,152.0,120.0,5,Female
32.0,56.0,165.0,3,Female
82.0,64.0,90.0,7,Male
35.0,48.0,75.0,2,Female
19.0,40.0,120.0,3,Female
40.0,104.0,0.0,4,Female
22.0,40.0,15.0,4,Male
49.0,80.0,150.0,2,Female
133.0,64.0,60.0,5,Female
184.0,32.0,90.0,7,Female
22.0,56.0,135.0,4,Male
121.0,56.0,285.0,1,Female
49.0,0.0,120.0,7,Male
65.0,72.0,180.0,4,Male
17.0,88.0,120.0,7,Female
34.0,40.0,30.0,4,Female
84.0,24.0,165.0,3,Female
90.0,40.0,135.0,4,Male
71.0,88.0,165.0,3,Male
143.0,80.0,30.0,2,Male
217.0,32.0,60.0,5,Male
32.0,40.0,75.0,3,Male
153.0,16.0,30.0,2,Male
3.0,24.0,180.0,4,Male
250.0,32.0,180.0,7,Female
5.0,16.0,60.0,1,Female
7.0,40.0,150.0,3,Female
9.0,16.0,60.0,1,Male
5.0,64.0,75.0,7,Female
95.0,0.0,120.0,7,Male
35.0,176.0,75.0,2,Female
25.0,0.0,120.0,5,Female
46.0,72.0,225.0,3,Male
8.0,48.0,75.0,2,Female
89.0,48.0,375.0,2,Male
52.0,8.0,45.0,4,Male
40.0,144.0,75.0,4,Female
215.0,56.0,105.0,3,Female
19.0,80.0,0.0,2,Male
123.0,136.0,75.0,3,Male
37.0,88.0,135.0,1,Female
35.0,48.0,150.0,2,Female
270.0,56.0,240.0,4,Male
227.0,56.0,0.0,3,Female
139.0,120.0,135.0,4,Female
233.0,16.0,75.0,2,Female
189.0,56.0,135.0,3,Male
37.0,16.0,60.0,1,Female
97.0,136.0,150.0,3,Female
22.0,104.0,30.0,4,Male
73.0,64.0,15.0,5,Male
59.0,48.0,75.0,2,Female
45.0,104.0,0.0,3,Female
46.0,56.0,105.0,3,Female
11.0,120.0,210.0,5,Female
16.0,32.0,405.0,7,Male
175.0,192.0,345.0,3,Male
9.0,16.0,135.0,1,Female
34.0,40.0,180.0,4,Male
33.0,8.0,120.0,3,Female
5.0,16.0,60.0,1,Female
59.0,32.0,210.0,5,Male
171.0,40.0,30.0,4,Female
19.0,56.0,135.0,1,Female
109.0,72.0,210.0,4,Male
32.0,80.0,150.0,2,Female
153.0,16.0,45.0,2,Female
84.0,24.0,0.0,3,Male
19.0,24.0,150.0,3,Female
5.0,16.0,30.0,2,Male
22.0,88.0,210.0,7,Female
79.0,128.0,375.0,1,Male
8.0,112.0,150.0,2,Male
40.0,176.0,210.0,4,Female
106.0,112.0,30.0,7,Female
32.0,40.0,0.0,3,Female
60.0,24.0,255.0,7,Female
65.0,16.0,180.0,1,Female
22.0,16.0,150.0,2,Female
19.0,56.0,165.0,3,Male
59.0,136.0,150.0,3,Female
33.0,8.0,165.0,3,Female
97.0,104.0,165.0,3,Female
61.0,96.0,180.0,5,Male
84.0,32.0,135.0,7,Female
5.0,88.0,30.0,7,Male
22.0,40.0,75.0,4,Male
178.0,88.0,90.0,1,Female
6.0,176.0,45.0,7,Female
45.0,72.0,150.0,3,Female
75.0,16.0,105.0,2,Female
123.0,40.0,45.0,3,Male
162.0,8.0,165.0,3,Male
196.0,120.0,255.0,4,Male
60.0,64.0,75.0,7,Female
32.0,40.0,225.0,3,Male
9.0,88.0,210.0,1,Male
145.0,152.0,75.0,5,Male
40.0,40.0,30.0,4,Female
104.0,64.0,75.0,7,Female
157.0,32.0,75.0,5,Female
254.0,72.0,360.0,3,Female
28.0,0.0,90.0,7,Female
19.0,88.0,75.0,3,Female
138.0,88.0,270.0,7,Male
189.0,8.0,30.0,4,Female
35.0,112.0,0.0,2,Female
9.0,16.0,135.0,1,Female
35.0,16.0,75.0,2,Male
38.0,88.0,45.0,7,Female
22.0,112.0,195.0,2,Male
8.0,16.0,75.0,2,Female
84.0,56.0,0.0,3,Female
71.0,96.0,60.0,5,Female
38.0,176.0,0.0,7,Female
38.0,24.0,15.0,7,Male
13.0,0.0,15.0,5,Female
62.0,16.0,105.0,2,Male
34.0,88.0,180.0,4,Female
71.0,40.0,0.0,3,Female
35.0,48.0,75.0,2,Female
45.0,16.0,75.0,2,Male
246.0,88.0,165.0,4,Male
40.0,176.0,15.0,7,Male
71.0,72.0,0.0,3,Female
164.0,88.0,45.0,4,Female
272.0,32.0,150.0,7,Male
40.0,40.0,180.0,4,Female
124.0,40.0,60.0,3,Male
127.0,0.0,150.0,7,Male
184.0,64.0,180.0,7,Male
228.0,24.0,150.0,7,Male
46.0,128.0,0.0,3,Male
95.0,120.0,60.0,5,Female
15.0,8.0,45.0,4,Female
15.0,24.0,90.0,4,Female
23.0,200.0,210.0,1,Female
23.0,16.0,210.0,1,Female
8.0,48.0,120.0,2,Female
5.0,16.0,60.0,1,Female
75.0,80.0,75.0,2,Male
82.0,0.0,90.0,7,Male
149.0,168.0,165.0,3,Female
110.0,104.0,150.0,3,Female
58.0,40.0,105.0,3,Female
35.0,120.0,60.0,5,Female
58.0,24.0,105.0,3,Female
22.0,0.0,105.0,7,Male
22.0,112.0,150.0,2,Female
161.0,32.0,15.0,7,Male
150.0,40.0,225.0,3,Male
71.0,24.0,0.0,3,Female
157.0,32.0,240.0,5,Male
35.0,96.0,60.0,5,Female
62.0,80.0,0.0,2,Male
115.0,24.0,240.0,4,Female
58.0,8.0,105.0,3,Female
8.0,80.0,150.0,2,Female
233.0,120.0,135.0,4,Male
155.0,32.0,240.0,5,Female
65.0,56.0,210.0,4,Male
7.0,8.0,345.0,3,Male
51.0,88.0,300.0,1,Male
133.0,120.0,120.0,5,Male
58.0,40.0,105.0,3,Female
189.0,88.0,30.0,4,Male
32.0,24.0,150.0,3,Female
131.0,64.0,60.0,5,Male
65.0,56.0,210.0,1,Female
90.0,56.0,180.0,1,Male
65.0,88.0,105.0,1,Female
9.0,88.0,15.0,1,Female
46.0,56.0,345.0,3,Female
6.0,8.0,240.0,3,Female
95.0,0.0,180.0,5,Male
136.0,56.0,0.0,3,Female
6.0,40.0,45.0,3,Female
258.0,176.0,30.0,4,Male
35.0,16.0,75.0,2,Female
23.0,64.0,105.0,5,Male
10.0,24.0,90.0,4,Female
193.0,80.0,330.0,2,Male
205.0,64.0,60.0,5,Female
277.0,64.0,120.0,5,Female
107.0,32.0,15.0,5,Female
49.0,32.0,210.0,5,Female
22.0,16.0,255.0,2,Female
116.0,80.0,255.0,2,Male
183.0,48.0,195.0,2,Female
166.0,48.0,150.0,2,Female
19.0,88.0,105.0,3,Female
59.0,8.0,105.0,3,Male
28.0,24.0,75.0,7,Male
22.0,80.0,75.0,2,Male
71.0,96.0,180.0,5,Male
17.0,32.0,75.0,7,Female
22.0,80.0,195.0,2,Female
52.0,120.0,45.0,4,Male
196.0,120.0,270.0,4,Male
59.0,64.0,285.0,5,Male
23.0,56.0,105.0,1,Male
90.0,24.0,45.0,4,Male
19.0,104.0,75.0,3,Female
65.0,56.0,15.0,4,Male
124.0,104.0,150.0,3,Male
85.0,24.0,150.0,3,Female
33.0,56.0,60.0,1,Male
23.0,64.0,105.0,5,Male
46.0,24.0,105.0,3,Male
109.0,104.0,135.0,4,Female
19.0,8.0,105.0,3,Male
15.0,8.0,45.0,4,Male
35.0,112.0,75.0,2,Male
28.0,56.0,75.0,7,Female
20.0,24.0,165.0,3,Male
10.0,72.0,45.0,4,Male
5.0,128.0,210.0,1,Male
71.0,72.0,0.0,3,Male
8.0,48.0,75.0,2,Female
90.0,88.0,180.0,4,Male
233.0,8.0,135.0,4,Female
19.0,24.0,105.0,3,Female
1.0,120.0,120.0,5,Male
84.0,8.0,45.0,4,Male
45.0,112.0,105.0,2,Female
51.0,16.0,90.0,1,Female
15.0,40.0,180.0,4,Female
145.0,120.0,120.0,5,Female
90.0,120.0,30.0,4,Female
150.0,128.0,60.0,1,Male
45.0,48.0,0.0,2,Female
46.0,56.0,105.0,3,Female
45.0,40.0,0.0,3,Male
11.0,32.0,45.0,5,Female
77.0,168.0,30.0,4,Male
84.0,224.0,0.0,3,Female
5.0,88.0,210.0,1,Male
104.0,24.0,195.0,7,Male
202.0,24.0,75.0,3,Female
65.0,72.0,180.0,4,Female
171.0,32.0,15.0,7,Female
115.0,104.0,180.0,4,Male
97.0,8.0,15.0,4,Male
20.0,40.0,105.0,3,Male
49.0,80.0,75.0,2,Female
